Id; Source; Target; Weight
"(8, 8, 37, 40, 37, 37, 41, 6, 30)";"(8, 8, 37, 40, 37, 37, 41, 6, 30)";"(8, 37, 40, 37, 37, 41, 6, 30, 7)"; 1
"(8, 37, 40, 37, 37, 41, 6, 30, 7)";"(8, 37, 40, 37, 37, 41, 6, 30, 7)";"(37, 40, 37, 37, 41, 6, 30, 7, 6)"; 1
"(37, 40, 37, 37, 41, 6, 30, 7, 6)";"(37, 40, 37, 37, 41, 6, 30, 7, 6)";"(40, 37, 37, 41, 6, 30, 7, 6, 30)"; 1
"(5, 0, 4, 44, 6, 8, 37, 35, 15)";"(5, 0, 4, 44, 6, 8, 37, 35, 15)";"(0, 4, 44, 6, 8, 37, 35, 15, 8)"; 1
"(0, 4, 44, 6, 8, 37, 35, 15, 8)";"(0, 4, 44, 6, 8, 37, 35, 15, 8)";"(4, 44, 6, 8, 37, 35, 15, 8, 37)"; 1
"(4, 44, 6, 8, 37, 35, 15, 8, 37)";"(4, 44, 6, 8, 37, 35, 15, 8, 37)";"(44, 6, 8, 37, 35, 15, 8, 37, 34)"; 1
"(44, 6, 8, 37, 35, 15, 8, 37, 34)";"(44, 6, 8, 37, 35, 15, 8, 37, 34)";"(6, 8, 37, 35, 15, 8, 37, 34, 34)"; 1
"(8, 37, 35, 15, 8, 37, 34, 34, 34)";"(8, 37, 35, 15, 8, 37, 34, 34, 34)";"(37, 35, 15, 8, 37, 34, 34, 34, 16)"; 1
"(37, 35, 15, 8, 37, 34, 34, 34, 16)";"(37, 35, 15, 8, 37, 34, 34, 34, 16)";"(35, 15, 8, 37, 34, 34, 34, 16, 34)"; 1
"(35, 15, 8, 37, 34, 34, 34, 16, 34)";"(35, 15, 8, 37, 34, 34, 34, 16, 34)";"(15, 8, 37, 34, 34, 34, 16, 34, 15)"; 1
"(15, 8, 37, 34, 34, 34, 16, 34, 15)";"(15, 8, 37, 34, 34, 34, 16, 34, 15)";"(8, 37, 34, 34, 34, 16, 34, 15, 8)"; 1
"(8, 37, 34, 34, 34, 16, 34, 15, 8)";"(8, 37, 34, 34, 34, 16, 34, 15, 8)";"(37, 34, 34, 34, 16, 34, 15, 8, 37)"; 1
"(37, 34, 34, 34, 16, 34, 15, 8, 37)";"(37, 34, 34, 34, 16, 34, 15, 8, 37)";"(34, 34, 34, 16, 34, 15, 8, 37, 34)"; 1
"(34, 34, 34, 16, 34, 15, 8, 37, 34)";"(34, 34, 34, 16, 34, 15, 8, 37, 34)";"(34, 34, 16, 34, 15, 8, 37, 34, 34)"; 1
"(34, 34, 16, 34, 15, 8, 37, 34, 34)";"(34, 34, 16, 34, 15, 8, 37, 34, 34)";"(34, 16, 34, 15, 8, 37, 34, 34, 34)"; 1
"(34, 16, 34, 15, 8, 37, 34, 34, 34)";"(34, 16, 34, 15, 8, 37, 34, 34, 34)";"(16, 34, 15, 8, 37, 34, 34, 34, 16)"; 1
"(16, 34, 15, 8, 37, 34, 34, 34, 16)";"(16, 34, 15, 8, 37, 34, 34, 34, 16)";"(34, 15, 8, 37, 34, 34, 34, 16, 7)"; 1
"(34, 15, 8, 37, 34, 34, 34, 16, 7)";"(34, 15, 8, 37, 34, 34, 34, 16, 7)";"(15, 8, 37, 34, 34, 34, 16, 7, 5)"; 1
"(15, 8, 37, 34, 34, 34, 16, 7, 5)";"(15, 8, 37, 34, 34, 34, 16, 7, 5)";"(8, 37, 34, 34, 34, 16, 7, 5, 0)"; 1
"(6, 8, 37, 35, 34, 34, 7, 5, 0)";"(6, 8, 37, 35, 34, 34, 7, 5, 0)";"(-2, -2, -2, -2, -2, -2, -2, -2, -2)"; 1
"(4, 44, 6, 8, 37, 35, 34, 34, 7)";"(4, 44, 6, 8, 37, 35, 34, 34, 7)";"(44, 6, 8, 37, 35, 34, 34, 7, 5)"; 1
"(44, 6, 8, 37, 35, 34, 34, 7, 5)";"(44, 6, 8, 37, 35, 34, 34, 7, 5)";"(6, 8, 37, 35, 34, 34, 7, 5, 0)"; 1
"(44, 6, 34, 34, 34, 34, 7, 5, 0)";"(44, 6, 34, 34, 34, 34, 7, 5, 0)";"(-2, -2, -2, -2, -2, -2, -2, -2, -2)"; 1
"(8, 37, 8, 50, 8, 37, 50, 35, 8)";"(8, 37, 8, 50, 8, 37, 50, 35, 8)";"(37, 8, 50, 8, 37, 50, 35, 8, 8)"; 1
"(37, 8, 50, 8, 37, 50, 35, 8, 8)";"(37, 8, 50, 8, 37, 50, 35, 8, 8)";"(8, 50, 8, 37, 50, 35, 8, 8, 8)"; 1
"(8, 50, 8, 37, 50, 35, 8, 8, 8)";"(8, 50, 8, 37, 50, 35, 8, 8, 8)";"(50, 8, 37, 50, 35, 8, 8, 8, 8)"; 1
"(50, 8, 37, 50, 35, 8, 8, 8, 8)";"(50, 8, 37, 50, 35, 8, 8, 8, 8)";"(8, 37, 50, 35, 8, 8, 8, 8, 40)"; 1
"(8, 37, 50, 35, 8, 8, 8, 8, 40)";"(8, 37, 50, 35, 8, 8, 8, 8, 40)";"(37, 50, 35, 8, 8, 8, 8, 40, 37)"; 1
"(37, 50, 35, 8, 8, 8, 8, 40, 37)";"(37, 50, 35, 8, 8, 8, 8, 40, 37)";"(50, 35, 8, 8, 8, 8, 40, 37, 35)"; 1
"(50, 35, 8, 8, 8, 8, 40, 37, 35)";"(50, 35, 8, 8, 8, 8, 40, 37, 35)";"(35, 8, 8, 8, 8, 40, 37, 35, 34)"; 1
"(35, 8, 8, 8, 8, 40, 37, 35, 34)";"(35, 8, 8, 8, 8, 40, 37, 35, 34)";"(8, 8, 8, 8, 40, 37, 35, 34, 41)"; 1
"(8, 8, 8, 8, 40, 37, 35, 34, 41)";"(8, 8, 8, 8, 40, 37, 35, 34, 41)";"(8, 8, 8, 40, 37, 35, 34, 41, 40)"; 1
"(16, 16, 7, 44, 6, 15, 8, 37, 37)";"(16, 16, 7, 44, 6, 15, 8, 37, 37)";"(16, 7, 44, 6, 15, 8, 37, 37, 34)"; 1
"(16, 7, 44, 6, 15, 8, 37, 37, 34)";"(16, 7, 44, 6, 15, 8, 37, 37, 34)";"(7, 44, 6, 15, 8, 37, 37, 34, 37)"; 1
"(7, 44, 6, 15, 8, 37, 37, 34, 37)";"(7, 44, 6, 15, 8, 37, 37, 34, 37)";"(44, 6, 15, 8, 37, 37, 34, 37, 34)"; 1
"(44, 6, 15, 8, 37, 37, 34, 37, 34)";"(44, 6, 15, 8, 37, 37, 34, 37, 34)";"(6, 15, 8, 37, 37, 34, 37, 34, 37)"; 1
"(6, 15, 8, 37, 37, 34, 37, 34, 37)";"(6, 15, 8, 37, 37, 34, 37, 34, 37)";"(15, 8, 37, 37, 34, 37, 34, 37, 34)"; 1
"(52, 6, 37, 15, 8, 37, 37, 34, 16)";"(52, 6, 37, 15, 8, 37, 37, 34, 16)";"(6, 37, 15, 8, 37, 37, 34, 16, 34)"; 1
"(6, 37, 15, 8, 37, 37, 34, 16, 34)";"(6, 37, 15, 8, 37, 37, 34, 16, 34)";"(37, 15, 8, 37, 37, 34, 16, 34, 30)"; 1
"(37, 15, 8, 37, 37, 34, 16, 34, 30)";"(37, 15, 8, 37, 37, 34, 16, 34, 30)";"(15, 8, 37, 37, 34, 16, 34, 30, 7)"; 1
"(15, 8, 37, 37, 34, 16, 34, 30, 7)";"(15, 8, 37, 37, 34, 16, 34, 30, 7)";"(8, 37, 37, 34, 16, 34, 30, 7, 5)"; 1
"(8, 37, 37, 34, 16, 34, 30, 7, 5)";"(8, 37, 37, 34, 16, 34, 30, 7, 5)";"(37, 37, 34, 16, 34, 30, 7, 5, 0)"; 1
"(37, 37, 34, 16, 34, 30, 7, 5, 0)";"(37, 37, 34, 16, 34, 30, 7, 5, 0)";"(37, 34, 16, 34, 30, 7, 5, 0, 4)"; 1
"(37, 34, 16, 34, 30, 7, 5, 0, 4)";"(37, 34, 16, 34, 30, 7, 5, 0, 4)";"(34, 16, 34, 30, 7, 5, 0, 4, 8)"; 1
"(34, 16, 34, 30, 7, 5, 0, 4, 8)";"(34, 16, 34, 30, 7, 5, 0, 4, 8)";"(16, 34, 30, 7, 5, 0, 4, 8, 8)"; 1
"(16, 34, 30, 7, 5, 0, 4, 8, 8)";"(16, 34, 30, 7, 5, 0, 4, 8, 8)";"(34, 30, 7, 5, 0, 4, 8, 8, 40)"; 1
"(34, 30, 7, 5, 0, 4, 8, 8, 40)";"(34, 30, 7, 5, 0, 4, 8, 8, 40)";"(30, 7, 5, 0, 4, 8, 8, 40, 37)"; 1
"(37, 35, 44, 6, 34, 34, 34, 34, 7)";"(37, 35, 44, 6, 34, 34, 34, 34, 7)";"(35, 44, 6, 34, 34, 34, 34, 7, 5)"; 1
"(35, 44, 6, 34, 34, 34, 34, 7, 5)";"(35, 44, 6, 34, 34, 34, 34, 7, 5)";"(44, 6, 34, 34, 34, 34, 7, 5, 0)"; 1
"(37, 15, 8, 37, 37, 34, 16, 30, 37)";"(37, 15, 8, 37, 37, 34, 16, 30, 37)";"(15, 8, 37, 37, 34, 16, 30, 37, 7)"; 1
"(15, 8, 37, 37, 34, 16, 30, 37, 7)";"(15, 8, 37, 37, 34, 16, 30, 37, 7)";"(8, 37, 37, 34, 16, 30, 37, 7, 5)"; 1
"(8, 37, 37, 34, 16, 30, 37, 7, 5)";"(8, 37, 37, 34, 16, 30, 37, 7, 5)";"(37, 37, 34, 16, 30, 37, 7, 5, 0)"; 1
"(37, 37, 34, 16, 30, 37, 7, 5, 0)";"(37, 37, 34, 16, 30, 37, 7, 5, 0)";"(37, 34, 16, 30, 37, 7, 5, 0, 4)"; 1
"(37, 34, 16, 30, 37, 7, 5, 0, 4)";"(37, 34, 16, 30, 37, 7, 5, 0, 4)";"(34, 16, 30, 37, 7, 5, 0, 4, 8)"; 1
"(34, 16, 30, 37, 7, 5, 0, 4, 8)";"(34, 16, 30, 37, 7, 5, 0, 4, 8)";"(16, 30, 37, 7, 5, 0, 4, 8, 8)"; 1
"(16, 30, 37, 7, 5, 0, 4, 8, 8)";"(16, 30, 37, 7, 5, 0, 4, 8, 8)";"(30, 37, 7, 5, 0, 4, 8, 8, 40)"; 1
"(30, 37, 7, 5, 0, 4, 8, 8, 40)";"(30, 37, 7, 5, 0, 4, 8, 8, 40)";"(37, 7, 5, 0, 4, 8, 8, 40, 37)"; 1
"(37, 7, 5, 0, 4, 8, 8, 40, 37)";"(37, 7, 5, 0, 4, 8, 8, 40, 37)";"(7, 5, 0, 4, 8, 8, 40, 37, 37)"; 1
"(35, 34, 41, 40, 37, 35, 34, 41, 6)";"(35, 34, 41, 40, 37, 35, 34, 41, 6)";"(34, 41, 40, 37, 35, 34, 41, 6, 50)"; 1
"(34, 41, 40, 37, 35, 34, 41, 6, 50)";"(34, 41, 40, 37, 35, 34, 41, 6, 50)";"(41, 40, 37, 35, 34, 41, 6, 50, 30)"; 1
"(41, 40, 37, 35, 34, 41, 6, 50, 30)";"(41, 40, 37, 35, 34, 41, 6, 50, 30)";"(40, 37, 35, 34, 41, 6, 50, 30, 7)"; 1
"(40, 37, 35, 34, 41, 6, 50, 30, 7)";"(40, 37, 35, 34, 41, 6, 50, 30, 7)";"(37, 35, 34, 41, 6, 50, 30, 7, 44)"; 1
"(37, 35, 34, 41, 6, 50, 30, 7, 44)";"(37, 35, 34, 41, 6, 50, 30, 7, 44)";"(35, 34, 41, 6, 50, 30, 7, 44, 6)"; 1
"(35, 34, 41, 6, 50, 30, 7, 44, 6)";"(35, 34, 41, 6, 50, 30, 7, 44, 6)";"(34, 41, 6, 50, 30, 7, 44, 6, 8)"; 1
"(34, 41, 6, 50, 30, 7, 44, 6, 8)";"(34, 41, 6, 50, 30, 7, 44, 6, 8)";"(41, 6, 50, 30, 7, 44, 6, 8, 37)"; 1
"(41, 6, 50, 30, 7, 44, 6, 8, 37)";"(41, 6, 50, 30, 7, 44, 6, 8, 37)";"(6, 50, 30, 7, 44, 6, 8, 37, 34)"; 1
"(6, 50, 30, 7, 44, 6, 8, 37, 34)";"(6, 50, 30, 7, 44, 6, 8, 37, 34)";"(50, 30, 7, 44, 6, 8, 37, 34, 8)"; 1
"(50, 30, 7, 44, 6, 8, 37, 34, 8)";"(50, 30, 7, 44, 6, 8, 37, 34, 8)";"(30, 7, 44, 6, 8, 37, 34, 8, 37)"; 1
"(30, 7, 44, 6, 8, 37, 34, 8, 37)";"(30, 7, 44, 6, 8, 37, 34, 8, 37)";"(7, 44, 6, 8, 37, 34, 8, 37, 34)"; 1
"(7, 44, 6, 8, 37, 34, 8, 37, 34)";"(7, 44, 6, 8, 37, 34, 8, 37, 34)";"(44, 6, 8, 37, 34, 8, 37, 34, 37)"; 1
"(44, 6, 8, 37, 34, 8, 37, 34, 37)";"(44, 6, 8, 37, 34, 8, 37, 34, 37)";"(6, 8, 37, 34, 8, 37, 34, 37, 50)"; 1
"(6, 8, 37, 34, 8, 37, 34, 37, 50)";"(6, 8, 37, 34, 8, 37, 34, 37, 50)";"(8, 37, 34, 8, 37, 34, 37, 50, 35)"; 1
"(8, 37, 34, 8, 37, 34, 37, 50, 35)";"(8, 37, 34, 8, 37, 34, 37, 50, 35)";"(37, 34, 8, 37, 34, 37, 50, 35, 15)"; 1
"(37, 34, 8, 37, 34, 37, 50, 35, 15)";"(37, 34, 8, 37, 34, 37, 50, 35, 15)";"(34, 8, 37, 34, 37, 50, 35, 15, 8)"; 1
"(34, 8, 37, 34, 37, 50, 35, 15, 8)";"(34, 8, 37, 34, 37, 50, 35, 15, 8)";"(8, 37, 34, 37, 50, 35, 15, 8, 37)"; 1
"(8, 37, 34, 37, 50, 35, 15, 8, 37)";"(8, 37, 34, 37, 50, 35, 15, 8, 37)";"(37, 34, 37, 50, 35, 15, 8, 37, 15)"; 1
"(37, 34, 37, 50, 35, 15, 8, 37, 15)";"(37, 34, 37, 50, 35, 15, 8, 37, 15)";"(34, 37, 50, 35, 15, 8, 37, 15, 8)"; 1
"(34, 37, 50, 35, 15, 8, 37, 15, 8)";"(34, 37, 50, 35, 15, 8, 37, 15, 8)";"(37, 50, 35, 15, 8, 37, 15, 8, 37)"; 1
"(8, 37, 15, 8, 37, 8, 37, 35, 16)";"(8, 37, 15, 8, 37, 8, 37, 35, 16)";"(37, 15, 8, 37, 8, 37, 35, 16, 16)"; 1
"(37, 15, 8, 37, 8, 37, 35, 16, 16)";"(37, 15, 8, 37, 8, 37, 35, 16, 16)";"(15, 8, 37, 8, 37, 35, 16, 16, 7)"; 1
"(15, 8, 37, 8, 37, 35, 16, 16, 7)";"(15, 8, 37, 8, 37, 35, 16, 16, 7)";"(8, 37, 8, 37, 35, 16, 16, 7, 44)"; 1
"(8, 37, 8, 37, 35, 16, 16, 7, 44)";"(8, 37, 8, 37, 35, 16, 16, 7, 44)";"(37, 8, 37, 35, 16, 16, 7, 44, 6)"; 1
"(37, 8, 37, 35, 16, 16, 7, 44, 6)";"(37, 8, 37, 35, 16, 16, 7, 44, 6)";"(8, 37, 35, 16, 16, 7, 44, 6, 8)"; 1
"(8, 37, 35, 16, 16, 7, 44, 6, 8)";"(8, 37, 35, 16, 16, 7, 44, 6, 8)";"(37, 35, 16, 16, 7, 44, 6, 8, 8)"; 1
"(37, 35, 16, 16, 7, 44, 6, 8, 8)";"(37, 35, 16, 16, 7, 44, 6, 8, 8)";"(35, 16, 16, 7, 44, 6, 8, 8, 8)"; 1
"(37, 7, 52, 6, 8, 37, 34, 34, 34)";"(37, 7, 52, 6, 8, 37, 34, 34, 34)";"(7, 52, 6, 8, 37, 34, 34, 34, 30)"; 1
"(7, 52, 6, 8, 37, 34, 34, 34, 30)";"(7, 52, 6, 8, 37, 34, 34, 34, 30)";"(52, 6, 8, 37, 34, 34, 34, 30, 7)"; 1
"(52, 6, 8, 37, 34, 34, 34, 30, 7)";"(52, 6, 8, 37, 34, 34, 34, 30, 7)";"(6, 8, 37, 34, 34, 34, 30, 7, 5)"; 1
"(6, 8, 37, 34, 34, 34, 30, 7, 5)";"(6, 8, 37, 34, 34, 34, 30, 7, 5)";"(8, 37, 34, 34, 34, 30, 7, 5, 0)"; 1
"(8, 37, 34, 34, 34, 30, 7, 5, 0)";"(8, 37, 34, 34, 34, 30, 7, 5, 0)";"(37, 34, 34, 34, 30, 7, 5, 0, 4)"; 1
"(37, 34, 34, 34, 30, 7, 5, 0, 4)";"(37, 34, 34, 34, 30, 7, 5, 0, 4)";"(34, 34, 34, 30, 7, 5, 0, 4, 47)"; 1
"(34, 34, 34, 30, 7, 5, 0, 4, 47)";"(34, 34, 34, 30, 7, 5, 0, 4, 47)";"(34, 34, 30, 7, 5, 0, 4, 47, 48)"; 1
"(41, 44, 6, 37, 50, 35, 15, 15, 8)";"(41, 44, 6, 37, 50, 35, 15, 15, 8)";"(44, 6, 37, 50, 35, 15, 15, 8, 37)"; 2
"(44, 6, 37, 50, 35, 15, 15, 8, 37)";"(44, 6, 37, 50, 35, 15, 15, 8, 37)";"(6, 37, 50, 35, 15, 15, 8, 37, 35)"; 2
"(6, 37, 50, 35, 15, 15, 8, 37, 35)";"(6, 37, 50, 35, 15, 15, 8, 37, 35)";"(37, 50, 35, 15, 15, 8, 37, 35, 34)"; 2
"(37, 50, 35, 15, 15, 8, 37, 35, 34)";"(37, 50, 35, 15, 15, 8, 37, 35, 34)";"(50, 35, 15, 15, 8, 37, 35, 34, 16)"; 2
"(50, 35, 15, 15, 8, 37, 35, 34, 16)";"(50, 35, 15, 15, 8, 37, 35, 34, 16)";"(35, 15, 15, 8, 37, 35, 34, 16, 16)"; 2
"(35, 15, 15, 8, 37, 35, 34, 16, 16)";"(35, 15, 15, 8, 37, 35, 34, 16, 16)";"(15, 15, 8, 37, 35, 34, 16, 16, 7)"; 2
"(15, 15, 8, 37, 35, 34, 16, 16, 7)";"(15, 15, 8, 37, 35, 34, 16, 16, 7)";"(15, 8, 37, 35, 34, 16, 16, 7, 44)"; 2
"(15, 8, 37, 35, 34, 16, 16, 7, 44)";"(15, 8, 37, 35, 34, 16, 16, 7, 44)";"(8, 37, 35, 34, 16, 16, 7, 44, 6)"; 2
"(52, 6, 8, 8, 37, 15, 8, 37, 34)";"(52, 6, 8, 8, 37, 15, 8, 37, 34)";"(6, 8, 8, 37, 15, 8, 37, 34, 37)"; 1
"(6, 8, 8, 37, 15, 8, 37, 34, 37)";"(6, 8, 8, 37, 15, 8, 37, 34, 37)";"(8, 8, 37, 15, 8, 37, 34, 37, 34)"; 1
"(8, 8, 37, 15, 8, 37, 34, 37, 34)";"(8, 8, 37, 15, 8, 37, 34, 37, 34)";"(8, 37, 15, 8, 37, 34, 37, 34, 37)"; 1
"(8, 37, 15, 8, 37, 34, 37, 34, 37)";"(8, 37, 15, 8, 37, 34, 37, 34, 37)";"(37, 15, 8, 37, 34, 37, 34, 37, 34)"; 1
"(37, 15, 8, 37, 34, 37, 34, 37, 34)";"(37, 15, 8, 37, 34, 37, 34, 37, 34)";"(15, 8, 37, 34, 37, 34, 37, 34, 16)"; 1
"(15, 8, 37, 34, 37, 34, 37, 34, 16)";"(15, 8, 37, 34, 37, 34, 37, 34, 16)";"(8, 37, 34, 37, 34, 37, 34, 16, 30)"; 1
"(8, 37, 34, 37, 34, 37, 34, 16, 30)";"(8, 37, 34, 37, 34, 37, 34, 16, 30)";"(37, 34, 37, 34, 37, 34, 16, 30, 7)"; 1
"(37, 34, 37, 34, 37, 34, 16, 30, 7)";"(37, 34, 37, 34, 37, 34, 16, 30, 7)";"(34, 37, 34, 37, 34, 16, 30, 7, 5)"; 1
"(34, 37, 34, 37, 34, 16, 30, 7, 5)";"(34, 37, 34, 37, 34, 16, 30, 7, 5)";"(37, 34, 37, 34, 16, 30, 7, 5, 0)"; 1
"(8, 8, 8, 15, 8, 37, 37, 34, 8)";"(8, 8, 8, 15, 8, 37, 37, 34, 8)";"(8, 8, 15, 8, 37, 37, 34, 8, 37)"; 1
"(8, 8, 15, 8, 37, 37, 34, 8, 37)";"(8, 8, 15, 8, 37, 37, 34, 8, 37)";"(8, 15, 8, 37, 37, 34, 8, 37, 34)"; 1
"(8, 15, 8, 37, 37, 34, 8, 37, 34)";"(8, 15, 8, 37, 37, 34, 8, 37, 34)";"(15, 8, 37, 37, 34, 8, 37, 34, 34)"; 2
"(37, 37, 34, 8, 37, 34, 34, 34, 34)";"(37, 37, 34, 8, 37, 34, 34, 34, 34)";"(37, 34, 8, 37, 34, 34, 34, 34, 16)"; 2
"(35, 34, 34, 16, 16, 7, 44, 6, 50)";"(35, 34, 34, 16, 16, 7, 44, 6, 50)";"(34, 34, 16, 16, 7, 44, 6, 50, 8)"; 1
"(34, 34, 16, 16, 7, 44, 6, 50, 8)";"(34, 34, 16, 16, 7, 44, 6, 50, 8)";"(34, 16, 16, 7, 44, 6, 50, 8, 37)"; 1
"(34, 16, 16, 7, 44, 6, 50, 8, 37)";"(34, 16, 16, 7, 44, 6, 50, 8, 37)";"(16, 16, 7, 44, 6, 50, 8, 37, 50)"; 1
"(16, 16, 7, 44, 6, 50, 8, 37, 50)";"(16, 16, 7, 44, 6, 50, 8, 37, 50)";"(16, 7, 44, 6, 50, 8, 37, 50, 35)"; 1
"(16, 7, 44, 6, 50, 8, 37, 50, 35)";"(16, 7, 44, 6, 50, 8, 37, 50, 35)";"(7, 44, 6, 50, 8, 37, 50, 35, 15)"; 1
"(7, 44, 6, 50, 8, 37, 50, 35, 15)";"(7, 44, 6, 50, 8, 37, 50, 35, 15)";"(44, 6, 50, 8, 37, 50, 35, 15, 8)"; 1
"(50, 35, 15, 8, 37, 8, 37, 34, 34)";"(50, 35, 15, 8, 37, 8, 37, 34, 34)";"(35, 15, 8, 37, 8, 37, 34, 34, 34)"; 1
"(35, 15, 8, 37, 8, 37, 34, 34, 34)";"(35, 15, 8, 37, 8, 37, 34, 34, 34)";"(15, 8, 37, 8, 37, 34, 34, 34, 34)"; 1
"(8, 37, 8, 37, 34, 34, 34, 34, 34)";"(8, 37, 8, 37, 34, 34, 34, 34, 34)";"(37, 8, 37, 34, 34, 34, 34, 34, 16)"; 1
"(37, 8, 37, 34, 34, 34, 34, 34, 16)";"(37, 8, 37, 34, 34, 34, 34, 34, 16)";"(8, 37, 34, 34, 34, 34, 34, 16, 37)"; 1
"(8, 37, 34, 34, 34, 34, 34, 16, 37)";"(8, 37, 34, 34, 34, 34, 34, 16, 37)";"(37, 34, 34, 34, 34, 34, 16, 37, 7)"; 1
"(37, 34, 34, 34, 34, 34, 16, 37, 7)";"(37, 34, 34, 34, 34, 34, 16, 37, 7)";"(34, 34, 34, 34, 34, 16, 37, 7, 6)"; 1
"(34, 34, 34, 34, 34, 16, 37, 7, 6)";"(34, 34, 34, 34, 34, 16, 37, 7, 6)";"(34, 34, 34, 34, 16, 37, 7, 6, 30)"; 1
"(34, 34, 34, 34, 16, 37, 7, 6, 30)";"(34, 34, 34, 34, 16, 37, 7, 6, 30)";"(34, 34, 34, 16, 37, 7, 6, 30, 34)"; 1
"(34, 34, 34, 16, 37, 7, 6, 30, 34)";"(34, 34, 34, 16, 37, 7, 6, 30, 34)";"(34, 34, 16, 37, 7, 6, 30, 34, 7)"; 1
"(34, 34, 16, 37, 7, 6, 30, 34, 7)";"(34, 34, 16, 37, 7, 6, 30, 34, 7)";"(34, 16, 37, 7, 6, 30, 34, 7, 52)"; 1
"(34, 16, 37, 7, 6, 30, 34, 7, 52)";"(34, 16, 37, 7, 6, 30, 34, 7, 52)";"(16, 37, 7, 6, 30, 34, 7, 52, 6)"; 1
"(16, 37, 7, 6, 30, 34, 7, 52, 6)";"(16, 37, 7, 6, 30, 34, 7, 52, 6)";"(37, 7, 6, 30, 34, 7, 52, 6, 8)"; 1
"(37, 7, 6, 30, 34, 7, 52, 6, 8)";"(37, 7, 6, 30, 34, 7, 52, 6, 8)";"(7, 6, 30, 34, 7, 52, 6, 8, 37)"; 1
"(15, 37, 34, 16, 30, 7, 5, 0, 3)";"(15, 37, 34, 16, 30, 7, 5, 0, 3)";"(37, 34, 16, 30, 7, 5, 0, 3, 3)"; 1
"(44, 6, 37, 50, 35, 8, 8, 8, 37)";"(44, 6, 37, 50, 35, 8, 8, 8, 37)";"(6, 37, 50, 35, 8, 8, 8, 37, 34)"; 2
"(6, 37, 50, 35, 8, 8, 8, 37, 34)";"(6, 37, 50, 35, 8, 8, 8, 37, 34)";"(37, 50, 35, 8, 8, 8, 37, 34, 8)"; 2
"(37, 50, 35, 8, 8, 8, 37, 34, 8)";"(37, 50, 35, 8, 8, 8, 37, 34, 8)";"(50, 35, 8, 8, 8, 37, 34, 8, 37)"; 2
"(50, 35, 8, 8, 8, 37, 34, 8, 37)";"(50, 35, 8, 8, 8, 37, 34, 8, 37)";"(35, 8, 8, 8, 37, 34, 8, 37, 34)"; 2
"(35, 8, 8, 8, 37, 34, 8, 37, 34)";"(35, 8, 8, 8, 37, 34, 8, 37, 34)";"(8, 8, 8, 37, 34, 8, 37, 34, 15)"; 1
"(35, 8, 8, 8, 37, 34, 8, 37, 34)";"(35, 8, 8, 8, 37, 34, 8, 37, 34)";"(8, 8, 8, 37, 34, 8, 37, 34, 8)"; 1
"(8, 8, 8, 37, 34, 8, 37, 34, 15)";"(8, 8, 8, 37, 34, 8, 37, 34, 15)";"(8, 8, 37, 34, 8, 37, 34, 15, 8)"; 1
"(8, 8, 37, 34, 8, 37, 34, 15, 8)";"(8, 8, 37, 34, 8, 37, 34, 15, 8)";"(8, 37, 34, 8, 37, 34, 15, 8, 37)"; 1
"(37, 34, 15, 8, 37, 15, 8, 37, 37)";"(37, 34, 15, 8, 37, 15, 8, 37, 37)";"(34, 15, 8, 37, 15, 8, 37, 37, 34)"; 1
"(34, 15, 8, 37, 15, 8, 37, 37, 34)";"(34, 15, 8, 37, 15, 8, 37, 37, 34)";"(15, 8, 37, 15, 8, 37, 37, 34, 37)"; 1
"(15, 8, 37, 15, 8, 37, 37, 34, 37)";"(15, 8, 37, 15, 8, 37, 37, 34, 37)";"(8, 37, 15, 8, 37, 37, 34, 37, 34)"; 1
"(37, 15, 8, 37, 37, 34, 37, 34, 8)";"(37, 15, 8, 37, 37, 34, 37, 34, 8)";"(15, 8, 37, 37, 34, 37, 34, 8, 37)"; 1
"(15, 8, 37, 37, 34, 37, 34, 8, 37)";"(15, 8, 37, 37, 34, 37, 34, 8, 37)";"(8, 37, 37, 34, 37, 34, 8, 37, 35)"; 1
"(8, 37, 37, 34, 37, 34, 8, 37, 35)";"(8, 37, 37, 34, 37, 34, 8, 37, 35)";"(37, 37, 34, 37, 34, 8, 37, 35, 34)"; 1
"(37, 37, 34, 37, 34, 8, 37, 35, 34)";"(37, 37, 34, 37, 34, 8, 37, 35, 34)";"(37, 34, 37, 34, 8, 37, 35, 34, 16)"; 1
"(37, 34, 37, 34, 8, 37, 35, 34, 16)";"(37, 34, 37, 34, 8, 37, 35, 34, 16)";"(34, 37, 34, 8, 37, 35, 34, 16, 16)"; 1
"(34, 37, 34, 8, 37, 35, 34, 16, 16)";"(34, 37, 34, 8, 37, 35, 34, 16, 16)";"(37, 34, 8, 37, 35, 34, 16, 16, 7)"; 1
"(3, 3, 4, 50, 8, 8, 37, 8, 40)";"(3, 3, 4, 50, 8, 8, 37, 8, 40)";"(3, 4, 50, 8, 8, 37, 8, 40, 37)"; 1
"(3, 4, 50, 8, 8, 37, 8, 40, 37)";"(3, 4, 50, 8, 8, 37, 8, 40, 37)";"(4, 50, 8, 8, 37, 8, 40, 37, 35)"; 1
"(4, 50, 8, 8, 37, 8, 40, 37, 35)";"(4, 50, 8, 8, 37, 8, 40, 37, 35)";"(50, 8, 8, 37, 8, 40, 37, 35, 34)"; 1
