"(35, 34, 16, 7, 44, 6, 8, 8, 8)","(34, 16, 7, 44, 6, 8, 8, 8, 15)" , 44
"(37, 34, 34, 34, 16, 7, 6, 8, 24)","(34, 34, 34, 16, 7, 6, 8, 24, 34)" , 16
"(34, 34, 34, 16, 7, 6, 8, 24, 34)","(34, 34, 16, 7, 6, 8, 24, 34, 37)" , 7
"(34, 34, 16, 7, 6, 8, 24, 34, 37)","(34, 16, 7, 6, 8, 24, 34, 37, 34)" , 6
"(34, 16, 7, 6, 8, 24, 34, 37, 34)","(16, 7, 6, 8, 24, 34, 37, 34, 25)" , 8
"(16, 7, 6, 8, 24, 34, 37, 34, 25)","(7, 6, 8, 24, 34, 37, 34, 25, 37)" , 24
"(7, 6, 8, 24, 34, 37, 34, 25, 37)","(6, 8, 24, 34, 37, 34, 25, 37, 26)" , 34
"(6, 8, 24, 34, 37, 34, 25, 37, 26)","(8, 24, 34, 37, 34, 25, 37, 26, 30)" , 37
"(8, 24, 34, 37, 34, 25, 37, 26, 30)","(24, 34, 37, 34, 25, 37, 26, 30, 7)" , 34
"(24, 34, 37, 34, 25, 37, 26, 30, 7)","(34, 37, 34, 25, 37, 26, 30, 7, 52)" , 25
"(34, 37, 34, 25, 37, 26, 30, 7, 52)","(37, 34, 25, 37, 26, 30, 7, 52, 6)" , 37
"(37, 34, 25, 37, 26, 30, 7, 52, 6)","(34, 25, 37, 26, 30, 7, 52, 6, 8)" , 26
"(34, 25, 37, 26, 30, 7, 52, 6, 8)","(25, 37, 26, 30, 7, 52, 6, 8, 8)" , 30
"(25, 37, 26, 30, 7, 52, 6, 8, 8)","(37, 26, 30, 7, 52, 6, 8, 8, 37)" , 7
"(37, 26, 30, 7, 52, 6, 8, 8, 37)","(26, 30, 7, 52, 6, 8, 8, 37, 15)" , 52
"(26, 30, 7, 52, 6, 8, 8, 37, 15)","(30, 7, 52, 6, 8, 8, 37, 15, 8)" , 6
"(30, 7, 52, 6, 8, 8, 37, 15, 8)","(7, 52, 6, 8, 8, 37, 15, 8, 37)" , 8
"(37, 15, 8, 37, 37, 34, 37, 34, 16)","(15, 8, 37, 37, 34, 37, 34, 16, 30)" , 37
"(15, 8, 37, 37, 34, 37, 34, 16, 30)","(8, 37, 37, 34, 37, 34, 16, 30, 7)" , 34
"(8, 37, 37, 34, 37, 34, 16, 30, 7)","(37, 37, 34, 37, 34, 16, 30, 7, 5)" , 37
"(37, 37, 34, 37, 34, 16, 30, 7, 5)","(37, 34, 37, 34, 16, 30, 7, 5, 0)" , 34
"(34, 35, 16, 16, 7, 44, 6, 8, 15)","(35, 16, 16, 7, 44, 6, 8, 15, 8)" , 7
"(35, 16, 16, 7, 44, 6, 8, 15, 8)","(16, 16, 7, 44, 6, 8, 15, 8, 37)" , 44
"(44, 6, 8, 15, 8, 37, 37, 34, 8)","(6, 8, 15, 8, 37, 37, 34, 8, 37)" , 8
"(6, 8, 15, 8, 37, 37, 34, 8, 37)","(8, 15, 8, 37, 37, 34, 8, 37, 34)" , 37
"(34, 7, 52, 6, 8, 37, 8, 37, 15)","(7, 52, 6, 8, 37, 8, 37, 15, 24)" , 8
"(34, 7, 52, 6, 8, 37, 8, 37, 15)","(7, 52, 6, 8, 37, 8, 37, 15, 8)" , 8
"(7, 52, 6, 8, 37, 8, 37, 15, 24)","(52, 6, 8, 37, 8, 37, 15, 24, 37)" , 37
"(52, 6, 8, 37, 8, 37, 15, 24, 37)","(6, 8, 37, 8, 37, 15, 24, 37, 34)" , 8
"(6, 8, 37, 8, 37, 15, 24, 37, 34)","(8, 37, 8, 37, 15, 24, 37, 34, 25)" , 37
"(8, 37, 8, 37, 15, 24, 37, 34, 25)","(37, 8, 37, 15, 24, 37, 34, 25, 37)" , 15
"(37, 8, 37, 15, 24, 37, 34, 25, 37)","(8, 37, 15, 24, 37, 34, 25, 37, 34)" , 24
"(8, 37, 15, 24, 37, 34, 25, 37, 34)","(37, 15, 24, 37, 34, 25, 37, 34, 26)" , 37
"(37, 15, 24, 37, 34, 25, 37, 34, 26)","(15, 24, 37, 34, 25, 37, 34, 26, 16)" , 34
"(15, 24, 37, 34, 25, 37, 34, 26, 16)","(24, 37, 34, 25, 37, 34, 26, 16, 30)" , 25
"(24, 37, 34, 25, 37, 34, 26, 16, 30)","(37, 34, 25, 37, 34, 26, 16, 30, 7)" , 37
"(37, 34, 25, 37, 34, 26, 16, 30, 7)","(34, 25, 37, 34, 26, 16, 30, 7, 5)" , 34
"(34, 25, 37, 34, 26, 16, 30, 7, 5)","(25, 37, 34, 26, 16, 30, 7, 5, 0)" , 26
"(25, 37, 34, 26, 16, 30, 7, 5, 0)","(37, 34, 26, 16, 30, 7, 5, 0, 4)" , 16
"(37, 34, 26, 16, 30, 7, 5, 0, 4)","(34, 26, 16, 30, 7, 5, 0, 4, 8)" , 30
"(34, 26, 16, 30, 7, 5, 0, 4, 8)","(26, 16, 30, 7, 5, 0, 4, 8, 8)" , 7
"(6, 37, 7, 44, 6, 37, 7, 6, 8)","(37, 7, 44, 6, 37, 7, 6, 8, 37)" , 6
"(37, 7, 44, 6, 37, 7, 6, 8, 37)","(7, 44, 6, 37, 7, 6, 8, 37, 30)" , 37
"(37, 7, 44, 6, 37, 7, 6, 8, 37)","(7, 44, 6, 37, 7, 6, 8, 37, 37)" , 37
"(7, 44, 6, 37, 7, 6, 8, 37, 30)","(44, 6, 37, 7, 6, 8, 37, 30, 7)" , 7
"(44, 6, 37, 7, 6, 8, 37, 30, 7)","(6, 37, 7, 6, 8, 37, 30, 7, 5)" , 6
"(6, 37, 7, 6, 8, 37, 30, 7, 5)","(37, 7, 6, 8, 37, 30, 7, 5, 0)" , 8
"(37, 7, 6, 8, 37, 30, 7, 5, 0)","(7, 6, 8, 37, 30, 7, 5, 0, 4)" , 37
"(7, 6, 8, 37, 30, 7, 5, 0, 4)","(6, 8, 37, 30, 7, 5, 0, 4, 47)" , 30
"(7, 6, 8, 37, 30, 7, 5, 0, 4)","(6, 8, 37, 30, 7, 5, 0, 4, 44)" , 30
"(34, 7, 6, 8, 37, 15, 37, 34, 16)","(7, 6, 8, 37, 15, 37, 34, 16, 30)" , 37
"(7, 6, 8, 37, 15, 37, 34, 16, 30)","(6, 8, 37, 15, 37, 34, 16, 30, 7)" , 15
"(8, 40, 37, 37, 41, 6, 30, 7, 44)","(40, 37, 37, 41, 6, 30, 7, 44, 6)" , 41
"(40, 37, 37, 41, 6, 30, 7, 44, 6)","(37, 37, 41, 6, 30, 7, 44, 6, 37)" , 6
"(37, 37, 41, 6, 30, 7, 44, 6, 37)","(37, 41, 6, 30, 7, 44, 6, 37, 7)" , 30
"(37, 41, 6, 30, 7, 44, 6, 37, 7)","(41, 6, 30, 7, 44, 6, 37, 7, 6)" , 7
"(41, 6, 30, 7, 44, 6, 37, 7, 6)","(6, 30, 7, 44, 6, 37, 7, 6, 30)" , 44
"(6, 30, 7, 44, 6, 37, 7, 6, 30)","(30, 7, 44, 6, 37, 7, 6, 30, 7)" , 6
"(30, 7, 44, 6, 37, 7, 6, 30, 7)","(7, 44, 6, 37, 7, 6, 30, 7, 44)" , 37
"(7, 44, 6, 37, 7, 6, 30, 7, 44)","(44, 6, 37, 7, 6, 30, 7, 44, 6)" , 7
"(44, 6, 37, 7, 6, 30, 7, 44, 6)","(6, 37, 7, 6, 30, 7, 44, 6, 37)" , 6
"(6, 37, 7, 6, 30, 7, 44, 6, 37)","(37, 7, 6, 30, 7, 44, 6, 37, 7)" , 30
"(37, 7, 6, 30, 7, 44, 6, 37, 7)","(7, 6, 30, 7, 44, 6, 37, 7, 52)" , 7
"(7, 6, 30, 7, 44, 6, 37, 7, 52)","(6, 30, 7, 44, 6, 37, 7, 52, 6)" , 44
"(6, 30, 7, 44, 6, 37, 7, 52, 6)","(30, 7, 44, 6, 37, 7, 52, 6, 30)" , 6
"(30, 7, 44, 6, 37, 7, 52, 6, 30)","(7, 44, 6, 37, 7, 52, 6, 30, 7)" , 37
"(7, 6, 30, 7, 5, 0, 4, 8, 40)","(6, 30, 7, 5, 0, 4, 8, 40, 37)" , 5
"(6, 30, 7, 5, 0, 4, 8, 40, 37)","(30, 7, 5, 0, 4, 8, 40, 37, 35)" , 0
"(30, 7, 5, 0, 4, 8, 40, 37, 35)","(7, 5, 0, 4, 8, 40, 37, 35, 41)" , 4
"(7, 5, 0, 4, 8, 40, 37, 35, 41)","(5, 0, 4, 8, 40, 37, 35, 41, 44)" , 8
"(5, 0, 4, 8, 40, 37, 35, 41, 44)","(0, 4, 8, 40, 37, 35, 41, 44, 6)" , 40
"(0, 4, 8, 40, 37, 35, 41, 44, 6)","(4, 8, 40, 37, 35, 41, 44, 6, 8)" , 37
"(4, 8, 40, 37, 35, 41, 44, 6, 8)","(8, 40, 37, 35, 41, 44, 6, 8, 37)" , 35
"(8, 40, 37, 35, 41, 44, 6, 8, 37)","(40, 37, 35, 41, 44, 6, 8, 37, 35)" , 41
"(40, 37, 35, 41, 44, 6, 8, 37, 35)","(37, 35, 41, 44, 6, 8, 37, 35, 34)" , 44
"(37, 35, 41, 44, 6, 8, 37, 35, 34)","(35, 41, 44, 6, 8, 37, 35, 34, 7)" , 6
"(35, 41, 44, 6, 8, 37, 35, 34, 7)","(41, 44, 6, 8, 37, 35, 34, 7, 44)" , 8
"(41, 44, 6, 8, 37, 35, 34, 7, 44)","(44, 6, 8, 37, 35, 34, 7, 44, 6)" , 37
"(44, 6, 8, 37, 35, 34, 7, 44, 6)","(6, 8, 37, 35, 34, 7, 44, 6, 34)" , 35
"(6, 8, 37, 35, 34, 7, 44, 6, 34)","(8, 37, 35, 34, 7, 44, 6, 34, 34)" , 34
"(8, 37, 35, 34, 7, 44, 6, 34, 34)","(37, 35, 34, 7, 44, 6, 34, 34, 34)" , 7
"(37, 35, 34, 7, 44, 6, 34, 34, 34)","(35, 34, 7, 44, 6, 34, 34, 34, 34)" , 44
"(35, 34, 7, 44, 6, 34, 34, 34, 34)","(34, 7, 44, 6, 34, 34, 34, 34, 34)" , 6
"(34, 7, 44, 6, 34, 34, 34, 34, 34)","(7, 44, 6, 34, 34, 34, 34, 34, 7)" , 34
"(7, 44, 6, 34, 34, 34, 34, 34, 7)","(44, 6, 34, 34, 34, 34, 34, 7, 5)" , 34
"(3, 3, 3, 4, 8, 37, 8, 50, 8)","(3, 3, 4, 8, 37, 8, 50, 8, 40)" , 8
"(3, 3, 3, 4, 8, 37, 8, 50, 8)","(3, 3, 4, 8, 37, 8, 50, 8, 37)" , 8
"(4, 8, 37, 8, 50, 8, 40, 37, 50)","(8, 37, 8, 50, 8, 40, 37, 50, 35)" , 50
"(8, 37, 8, 50, 8, 40, 37, 50, 35)","(37, 8, 50, 8, 40, 37, 50, 35, 37)" , 8
"(37, 8, 50, 8, 40, 37, 50, 35, 37)","(8, 50, 8, 40, 37, 50, 35, 37, 35)" , 40
"(8, 50, 8, 40, 37, 50, 35, 37, 35)","(50, 8, 40, 37, 50, 35, 37, 35, 34)" , 37
"(50, 8, 40, 37, 50, 35, 37, 35, 34)","(8, 40, 37, 50, 35, 37, 35, 34, 41)" , 50
"(8, 40, 37, 50, 35, 37, 35, 34, 41)","(40, 37, 50, 35, 37, 35, 34, 41, 40)" , 35
"(40, 37, 50, 35, 37, 35, 34, 41, 40)","(37, 50, 35, 37, 35, 34, 41, 40, 37)" , 37
"(37, 50, 35, 37, 35, 34, 41, 40, 37)","(50, 35, 37, 35, 34, 41, 40, 37, 35)" , 35
"(37, 50, 35, 37, 35, 34, 41, 40, 37)","(50, 35, 37, 35, 34, 41, 40, 37, 50)" , 35
"(50, 35, 37, 35, 34, 41, 40, 37, 35)","(35, 37, 35, 34, 41, 40, 37, 35, 34)" , 34
"(35, 37, 35, 34, 41, 40, 37, 35, 34)","(37, 35, 34, 41, 40, 37, 35, 34, 41)" , 41
"(15, 8, 37, 34, 16, 7, 6, 30, 34)","(8, 37, 34, 16, 7, 6, 30, 34, 7)" , 16
"(8, 37, 34, 16, 7, 6, 30, 34, 7)","(37, 34, 16, 7, 6, 30, 34, 7, 52)" , 7
"(34, 7, 52, 6, 30, 7, 5, 0, 3)","(7, 52, 6, 30, 7, 5, 0, 3, 3)" , 30
"(7, 52, 6, 30, 7, 5, 0, 3, 3)","(52, 6, 30, 7, 5, 0, 3, 3, 4)" , 7
"(52, 6, 30, 7, 5, 0, 3, 3, 4)","(6, 30, 7, 5, 0, 3, 3, 4, 8)" , 5
"(6, 30, 7, 5, 0, 3, 3, 4, 8)","(30, 7, 5, 0, 3, 3, 4, 8, 8)" , 0
"(6, 30, 7, 5, 0, 3, 3, 4, 8)","(30, 7, 5, 0, 3, 3, 4, 8, 37)" , 0
"(35, 16, 16, 7, 44, 6, 8, 37, 8)","(16, 16, 7, 44, 6, 8, 37, 8, 37)" , 44
"(16, 16, 7, 44, 6, 8, 37, 8, 37)","(16, 7, 44, 6, 8, 37, 8, 37, 34)" , 6
"(16, 7, 44, 6, 8, 37, 8, 37, 34)","(7, 44, 6, 8, 37, 8, 37, 34, 15)" , 8
"(7, 44, 6, 8, 37, 8, 37, 34, 15)","(44, 6, 8, 37, 8, 37, 34, 15, 8)" , 37
"(44, 6, 8, 37, 8, 37, 34, 15, 8)","(6, 8, 37, 8, 37, 34, 15, 8, 37)" , 8
"(6, 8, 37, 8, 37, 34, 15, 8, 37)","(8, 37, 8, 37, 34, 15, 8, 37, 37)" , 37
"(8, 37, 8, 37, 34, 15, 8, 37, 37)","(37, 8, 37, 34, 15, 8, 37, 37, 34)" , 34
"(37, 8, 37, 34, 15, 8, 37, 37, 34)","(8, 37, 34, 15, 8, 37, 37, 34, 37)" , 15
"(8, 37, 34, 15, 8, 37, 37, 34, 37)","(37, 34, 15, 8, 37, 37, 34, 37, 34)" , 8
"(37, 34, 15, 8, 37, 37, 34, 37, 34)","(34, 15, 8, 37, 37, 34, 37, 34, 34)" , 37
"(37, 34, 15, 8, 37, 37, 34, 37, 34)","(34, 15, 8, 37, 37, 34, 37, 34, 37)" , 37
"(34, 15, 8, 37, 37, 34, 37, 34, 34)","(15, 8, 37, 37, 34, 37, 34, 34, 34)" , 37
"(8, 37, 15, 8, 37, 37, 34, 37, 16)","(37, 15, 8, 37, 37, 34, 37, 16, 30)" , 37
"(37, 15, 8, 37, 37, 34, 37, 16, 30)","(15, 8, 37, 37, 34, 37, 16, 30, 7)" , 37
"(15, 8, 37, 37, 34, 37, 16, 30, 7)","(8, 37, 37, 34, 37, 16, 30, 7, 5)" , 34
"(8, 37, 37, 34, 37, 16, 30, 7, 5)","(37, 37, 34, 37, 16, 30, 7, 5, 0)" , 37
"(37, 37, 34, 37, 16, 30, 7, 5, 0)","(37, 34, 37, 16, 30, 7, 5, 0, 4)" , 16
"(37, 50, 35, 15, 8, 37, 8, 37, 17)","(50, 35, 15, 8, 37, 8, 37, 17, 19)" , 8
"(50, 35, 15, 8, 37, 8, 37, 17, 19)","(35, 15, 8, 37, 8, 37, 17, 19, 37)" , 37
"(35, 15, 8, 37, 8, 37, 17, 19, 37)","(15, 8, 37, 8, 37, 17, 19, 37, 28)" , 8
"(15, 8, 37, 8, 37, 17, 19, 37, 28)","(8, 37, 8, 37, 17, 19, 37, 28, 19)" , 37
"(8, 37, 8, 37, 17, 19, 37, 28, 19)","(37, 8, 37, 17, 19, 37, 28, 19, 37)" , 17
"(37, 8, 37, 17, 19, 37, 28, 19, 37)","(8, 37, 17, 19, 37, 28, 19, 37, 28)" , 19
"(8, 37, 17, 19, 37, 28, 19, 37, 28)","(37, 17, 19, 37, 28, 19, 37, 28, 19)" , 37
"(37, 17, 19, 37, 28, 19, 37, 28, 19)","(17, 19, 37, 28, 19, 37, 28, 19, 37)" , 28
"(17, 19, 37, 28, 19, 37, 28, 19, 37)","(19, 37, 28, 19, 37, 28, 19, 37, 28)" , 19
"(19, 37, 28, 19, 37, 28, 19, 37, 28)","(37, 28, 19, 37, 28, 19, 37, 28, 19)" , 37
"(37, 28, 19, 37, 28, 19, 37, 28, 19)","(28, 19, 37, 28, 19, 37, 28, 19, 37)" , 28
"(37, 28, 19, 37, 28, 19, 37, 28, 19)","(28, 19, 37, 28, 19, 37, 28, 19, 28)" , 28
"(28, 19, 37, 28, 19, 37, 28, 19, 37)","(19, 37, 28, 19, 37, 28, 19, 37, 28)" , 19
"(28, 19, 37, 28, 19, 37, 28, 19, 28)","(19, 37, 28, 19, 37, 28, 19, 28, 18)" , 19
"(19, 37, 28, 19, 37, 28, 19, 28, 18)","(37, 28, 19, 37, 28, 19, 28, 18, 15)" , 37
"(19, 37, 28, 19, 37, 28, 19, 28, 18)","(37, 28, 19, 37, 28, 19, 28, 18, 8)" , 37
"(37, 28, 19, 37, 28, 19, 28, 18, 15)","(28, 19, 37, 28, 19, 28, 18, 15, 8)" , 28
"(28, 19, 37, 28, 19, 28, 18, 15, 8)","(19, 37, 28, 19, 28, 18, 15, 8, 37)" , 19
"(19, 37, 28, 19, 28, 18, 15, 8, 37)","(37, 28, 19, 28, 18, 15, 8, 37, 8)" , 28
"(37, 28, 19, 28, 18, 15, 8, 37, 8)","(28, 19, 28, 18, 15, 8, 37, 8, 37)" , 18
"(28, 19, 28, 18, 15, 8, 37, 8, 37)","(19, 28, 18, 15, 8, 37, 8, 37, 17)" , 15
"(19, 28, 18, 15, 8, 37, 8, 37, 17)","(28, 18, 15, 8, 37, 8, 37, 17, 19)" , 8
"(28, 18, 15, 8, 37, 8, 37, 17, 19)","(18, 15, 8, 37, 8, 37, 17, 19, 37)" , 37
"(18, 15, 8, 37, 8, 37, 17, 19, 37)","(15, 8, 37, 8, 37, 17, 19, 37, 28)" , 8
"(37, 28, 19, 37, 28, 19, 28, 18, 8)","(28, 19, 37, 28, 19, 28, 18, 8, 37)" , 28
"(28, 19, 37, 28, 19, 28, 18, 8, 37)","(19, 37, 28, 19, 28, 18, 8, 37, 35)" , 19
"(19, 37, 28, 19, 28, 18, 8, 37, 35)","(37, 28, 19, 28, 18, 8, 37, 35, 34)" , 28
"(37, 28, 19, 28, 18, 8, 37, 35, 34)","(28, 19, 28, 18, 8, 37, 35, 34, 16)" , 18
"(28, 19, 28, 18, 8, 37, 35, 34, 16)","(19, 28, 18, 8, 37, 35, 34, 16, 16)" , 8
"(19, 28, 18, 8, 37, 35, 34, 16, 16)","(28, 18, 8, 37, 35, 34, 16, 16, 7)" , 37
"(28, 18, 8, 37, 35, 34, 16, 16, 7)","(18, 8, 37, 35, 34, 16, 16, 7, 44)" , 35
"(18, 8, 37, 35, 34, 16, 16, 7, 44)","(8, 37, 35, 34, 16, 16, 7, 44, 6)" , 34
"(34, 34, 34, 16, 30, 7, 5, 0, 3)","(34, 34, 16, 30, 7, 5, 0, 3, 3)" , 30
"(34, 34, 16, 30, 7, 5, 0, 3, 3)","(34, 16, 30, 7, 5, 0, 3, 3, 4)" , 7
"(7, 6, 30, 34, 7, 52, 6, 30, 34)","(6, 30, 34, 7, 52, 6, 30, 34, 34)" , 7
"(6, 30, 34, 7, 52, 6, 30, 34, 34)","(30, 34, 7, 52, 6, 30, 34, 34, 34)" , 52
"(30, 34, 7, 52, 6, 30, 34, 34, 34)","(34, 7, 52, 6, 30, 34, 34, 34, 34)" , 6
"(34, 7, 52, 6, 30, 34, 34, 34, 34)","(7, 52, 6, 30, 34, 34, 34, 34, 7)" , 30
"(7, 52, 6, 30, 34, 34, 34, 34, 7)","(52, 6, 30, 34, 34, 34, 34, 7, 5)" , 34
"(52, 6, 30, 34, 34, 34, 34, 7, 5)","(6, 30, 34, 34, 34, 34, 7, 5, 0)" , 34
"(6, 30, 34, 34, 34, 34, 7, 5, 0)","(30, 34, 34, 34, 34, 7, 5, 0, 4)" , 34
"(30, 34, 34, 34, 34, 7, 5, 0, 4)","(34, 34, 34, 34, 7, 5, 0, 4, 8)" , 34
"(30, 34, 34, 34, 34, 7, 5, 0, 4)","(34, 34, 34, 34, 7, 5, 0, 4, 47)" , 34
"(34, 34, 34, 34, 7, 5, 0, 4, 8)","(34, 34, 34, 7, 5, 0, 4, 8, 8)" , 7
"(34, 34, 34, 7, 5, 0, 4, 8, 8)","(34, 34, 7, 5, 0, 4, 8, 8, 40)" , 5
"(34, 34, 7, 5, 0, 4, 8, 8, 40)","(34, 7, 5, 0, 4, 8, 8, 40, 37)" , 0
"(37, 7, 52, 6, 30, 34, 34, 34, 34)","(7, 52, 6, 30, 34, 34, 34, 34, 7)" , 30
"(37, 7, 52, 6, 30, 34, 34, 34, 34)","(7, 52, 6, 30, 34, 34, 34, 34, 34)" , 30
"(34, 34, 34, 34, 7, 5, 0, 4, 47)","(34, 34, 34, 7, 5, 0, 4, 47, 48)" , 7
"(15, 8, 37, 34, 37, 34, 34, 16, 37)","(8, 37, 34, 37, 34, 34, 16, 37, 30)" , 37
"(15, 8, 37, 34, 37, 34, 34, 16, 37)","(8, 37, 34, 37, 34, 34, 16, 37, 34)" , 37
"(8, 37, 34, 37, 34, 34, 16, 37, 30)","(37, 34, 37, 34, 34, 16, 37, 30, 7)" , 34
"(37, 34, 37, 34, 34, 16, 37, 30, 7)","(34, 37, 34, 34, 16, 37, 30, 7, 5)" , 34
"(34, 37, 34, 34, 16, 37, 30, 7, 5)","(37, 34, 34, 16, 37, 30, 7, 5, 0)" , 16
"(37, 34, 34, 16, 37, 30, 7, 5, 0)","(34, 34, 16, 37, 30, 7, 5, 0, 4)" , 37
"(34, 34, 16, 37, 30, 7, 5, 0, 4)","(34, 16, 37, 30, 7, 5, 0, 4, 8)" , 30
"(34, 16, 37, 30, 7, 5, 0, 4, 8)","(16, 37, 30, 7, 5, 0, 4, 8, 8)" , 7
"(16, 37, 30, 7, 5, 0, 4, 8, 8)","(37, 30, 7, 5, 0, 4, 8, 8, 40)" , 5
"(37, 30, 7, 5, 0, 4, 8, 8, 40)","(30, 7, 5, 0, 4, 8, 8, 40, 37)" , 0
"(37, 15, 8, 37, 8, 37, 34, 37, 16)","(15, 8, 37, 8, 37, 34, 37, 16, 34)" , 8
"(37, 15, 8, 37, 8, 37, 34, 37, 16)","(15, 8, 37, 8, 37, 34, 37, 16, 30)" , 8
"(15, 8, 37, 8, 37, 34, 37, 16, 34)","(8, 37, 8, 37, 34, 37, 16, 34, 30)" , 37
"(8, 37, 8, 37, 34, 37, 16, 34, 30)","(37, 8, 37, 34, 37, 16, 34, 30, 7)" , 34
"(37, 8, 37, 34, 37, 16, 34, 30, 7)","(8, 37, 34, 37, 16, 34, 30, 7, 5)" , 37
"(8, 37, 34, 37, 16, 34, 30, 7, 5)","(37, 34, 37, 16, 34, 30, 7, 5, 0)" , 16
"(37, 34, 37, 16, 34, 30, 7, 5, 0)","(34, 37, 16, 34, 30, 7, 5, 0, 4)" , 34
"(34, 37, 16, 34, 30, 7, 5, 0, 4)","(37, 16, 34, 30, 7, 5, 0, 4, 8)" , 30
"(37, 16, 34, 30, 7, 5, 0, 4, 8)","(16, 34, 30, 7, 5, 0, 4, 8, 8)" , 7
"(4, 44, 6, 8, 37, 35, 34, 34, 8)","(44, 6, 8, 37, 35, 34, 34, 8, 37)" , 37
"(44, 6, 8, 37, 35, 34, 34, 8, 37)","(6, 8, 37, 35, 34, 34, 8, 37, 35)" , 35
"(6, 8, 37, 35, 34, 34, 8, 37, 35)","(8, 37, 35, 34, 34, 8, 37, 35, 34)" , 34
"(8, 37, 35, 34, 34, 8, 37, 35, 34)","(37, 35, 34, 34, 8, 37, 35, 34, 34)" , 34
"(37, 35, 34, 34, 8, 37, 35, 34, 34)","(35, 34, 34, 8, 37, 35, 34, 34, 34)" , 8
"(37, 35, 34, 34, 8, 37, 35, 34, 34)","(35, 34, 34, 8, 37, 35, 34, 34, 7)" , 8
"(35, 34, 34, 8, 37, 35, 34, 34, 34)","(34, 34, 8, 37, 35, 34, 34, 34, 7)" , 37
"(34, 34, 8, 37, 35, 34, 34, 34, 7)","(34, 8, 37, 35, 34, 34, 34, 7, 5)" , 35
"(34, 8, 37, 35, 34, 34, 34, 7, 5)","(8, 37, 35, 34, 34, 34, 7, 5, 0)" , 34
"(35, 34, 41, 44, 6, 37, 50, 35, 34)","(34, 41, 44, 6, 37, 50, 35, 34, 35)" , 6
"(34, 41, 44, 6, 37, 50, 35, 34, 35)","(41, 44, 6, 37, 50, 35, 34, 35, 34)" , 37
"(41, 44, 6, 37, 50, 35, 34, 35, 34)","(44, 6, 37, 50, 35, 34, 35, 34, 35)" , 50
"(41, 44, 6, 37, 50, 35, 34, 35, 34)","(44, 6, 37, 50, 35, 34, 35, 34, 34)" , 50
"(44, 6, 37, 50, 35, 34, 35, 34, 35)","(6, 37, 50, 35, 34, 35, 34, 35, 34)" , 35
"(6, 37, 50, 35, 34, 35, 34, 35, 34)","(37, 50, 35, 34, 35, 34, 35, 34, 35)" , 34
"(37, 50, 35, 34, 35, 34, 35, 34, 35)","(50, 35, 34, 35, 34, 35, 34, 35, 34)" , 35
"(50, 35, 34, 35, 34, 35, 34, 35, 34)","(35, 34, 35, 34, 35, 34, 35, 34, 35)" , 34
"(35, 34, 35, 34, 35, 34, 35, 34, 35)","(34, 35, 34, 35, 34, 35, 34, 35, 34)" , 35
"(35, 34, 35, 34, 35, 34, 35, 34, 35)","(34, 35, 34, 35, 34, 35, 34, 35, 7)" , 35
"(34, 35, 34, 35, 34, 35, 34, 35, 34)","(35, 34, 35, 34, 35, 34, 35, 34, 35)" , 34
"(34, 35, 34, 35, 34, 35, 34, 35, 7)","(35, 34, 35, 34, 35, 34, 35, 7, 44)" , 34
"(35, 34, 35, 34, 35, 34, 35, 7, 44)","(34, 35, 34, 35, 34, 35, 7, 44, 6)" , 35
"(34, 35, 34, 35, 34, 35, 7, 44, 6)","(35, 34, 35, 34, 35, 7, 44, 6, 8)" , 34
"(35, 34, 35, 34, 35, 7, 44, 6, 8)","(34, 35, 34, 35, 7, 44, 6, 8, 8)" , 35
"(34, 35, 34, 35, 7, 44, 6, 8, 8)","(35, 34, 35, 7, 44, 6, 8, 8, 8)" , 7
"(35, 34, 35, 7, 44, 6, 8, 8, 8)","(34, 35, 7, 44, 6, 8, 8, 8, 15)" , 44
"(34, 35, 7, 44, 6, 8, 8, 8, 15)","(35, 7, 44, 6, 8, 8, 8, 15, 8)" , 6
"(8, 15, 8, 37, 37, 34, 37, 34, 15)","(15, 8, 37, 37, 34, 37, 34, 15, 8)" , 37
"(15, 8, 37, 37, 34, 37, 34, 15, 8)","(8, 37, 37, 34, 37, 34, 15, 8, 37)" , 34
"(8, 37, 37, 34, 37, 34, 15, 8, 37)","(37, 37, 34, 37, 34, 15, 8, 37, 34)" , 37
"(37, 37, 34, 37, 34, 15, 8, 37, 34)","(37, 34, 37, 34, 15, 8, 37, 34, 37)" , 34
"(37, 34, 37, 34, 15, 8, 37, 34, 37)","(34, 37, 34, 15, 8, 37, 34, 37, 34)" , 15
"(34, 37, 34, 15, 8, 37, 34, 37, 34)","(37, 34, 15, 8, 37, 34, 37, 34, 34)" , 8
"(37, 34, 15, 8, 37, 34, 37, 34, 34)","(34, 15, 8, 37, 34, 37, 34, 34, 16)" , 37
"(15, 8, 37, 34, 37, 34, 34, 16, 16)","(8, 37, 34, 37, 34, 34, 16, 16, 7)" , 37
"(8, 37, 34, 37, 34, 34, 16, 16, 7)","(37, 34, 37, 34, 34, 16, 16, 7, 6)" , 34
"(37, 34, 37, 34, 34, 16, 16, 7, 6)","(34, 37, 34, 34, 16, 16, 7, 6, 8)" , 34
"(34, 37, 34, 34, 16, 16, 7, 6, 8)","(37, 34, 34, 16, 16, 7, 6, 8, 37)" , 16
"(37, 34, 34, 16, 16, 7, 6, 8, 37)","(34, 34, 16, 16, 7, 6, 8, 37, 34)" , 16
